seg_index,vehicle_id,rmse_full_pct,outcome,t_conv_strict_s,innov_mean_mV,innov_std_mV,innov_lag1_autocorr,innov_soc_struct_rms_mV,frac_flat_ocv,dt_median_s,I_quant_step_A,duration_s,soh_end,r_int_end_mOhm
139,VehId_0010,29.705622974781665,diverged,,0.48612817707562517,57.94017369177096,0.001727832354202368,,0.4493006993006993,0.30000000000001137,0.25,317.6,0.6972877632884715,12.418855572899078
140,VehId_0010,66.55124582951346,diverged,,1.57082859986898,80.49522717687259,-0.019794380497899427,,0.4171597633136095,0.3499999999999943,0.25,384.6,0.5701625766371247,16.22416350319212
141,VehId_0010,28.00074084232062,diverged,,0.5217986671765792,13.058249296915077,0.05663753177444679,,0.6234939759036144,0.39999999999997726,0.25,801.4,0.6633388128637301,3.6969504993721634
142,VehId_0010,20.56498506354158,diverged,,1.938862246743092,64.4980014544069,-0.03226825744704101,,0.0,0.4,0.25,123.7,1.0,14.900499630516352
143,VehId_0010,92.59626004154089,diverged,,3.6880248740471426,56.77905810452608,-0.010532346982062613,,1.0,0.3000000000000682,0.25,856.2,0.5701754387442906,14.613406362948842
144,VehId_0010,14.638611169779603,diverged,,0.6476586497134416,59.85072022763801,0.0025718164833082426,,0.11235955056179775,0.39999999999997726,0.25,581.2,0.5623744229745232,14.13617279617494
145,VehId_0010,4.726442364475964,converged,0.1,-0.6570918689905045,49.929368597640554,0.007014137886399775,,0.0,0.4000000000000057,0.25,268.9,0.6383165304824524,12.56514681815196
146,VehId_0010,6.360943054567916,converged,535.4,1.7599987853612749,81.40308865233597,-0.017815639634815063,,1.0,0.4000000000000057,0.25,714.8,0.5501632492994816,13.071165418356115
147,VehId_0010,76.11541837278696,diverged,,3.316182188062899,87.23948588083948,0.018204795729690262,,0.0,0.5,0.25,569.2,0.5701704401172254,14.800920456762306
148,VehId_0010,37.318059777807036,diverged,,0.34219080142226327,32.94965345944034,0.03806208959482723,,0.0,0.4000000000000057,0.25,787.7,0.6137721485634253,6.332711103862634
149,VehId_0010,25.2609560498341,diverged,,0.7271517769643805,20.014503194056548,0.15221339636272221,,0.9583333333333334,0.399999999999995,0.25,428.1,0.7861317906033392,1.606122534168962
150,VehId_0010,28.6196863079415,diverged,,0.05956585860484061,51.36375092585106,0.052259975025087266,,0.0940959409594096,0.30000000000001137,0.25,277.7,0.5687254147204616,10.466515789472819
151,VehId_0010,27.12632134203424,diverged,,-0.5465643801448725,30.29263530680267,0.12193260051580568,,0.0,0.30000000000001137,0.25,298.5,0.5790243900464687,9.516010315044925
152,VehId_0010,62.91050427276019,diverged,,-1.0897434803968915,47.39961988540917,0.014456086288616802,,0.0,0.30000000000001137,0.25,351.8,0.5885795365726426,14.157618016684932
153,VehId_0010,41.99251033529837,diverged,,-0.7468442539071412,69.47374027205132,0.008308035367311716,,0.0,0.39999999999997726,0.25,708.2,0.5843620179042668,14.34985227058195
154,VehId_0010,1.059700586326751,converged,0.0,2.9988765557573864,93.37305195655074,-0.01912287961890956,,1.0,0.30000000000001137,0.25,137.0,1.0,14.910956049219653
155,VehId_0010,1.190356777610667,converged,0.0,3.2683836512130893,21.428734729507255,0.21520381470367453,,1.0,0.3999999999999915,0.25,180.8,1.0,1.5113672346476874
156,VehId_0010,28.112958703756995,diverged,,1.8117488631892535,23.17625579708255,0.162258000178938,,1.0,0.4000000000000057,0.25,327.9,0.841311112578013,3.201052197088484
157,VehId_0010,17.645500098406544,diverged,,0.7877245772713666,55.086825415755506,0.008975688082368394,,0.9785932721712538,0.4000000000000057,0.25,725.3,0.5768937692394386,13.728952074299599
158,VehId_0010,5.464253916983024,recovered,,1.2420640797358817,90.93347953995647,-0.03711341192313705,,0.12953367875647667,0.30000000000001137,0.25,521.7,0.6419422904492246,14.552361900644526
159,VehId_0010,15.06492317380361,diverged,,2.3877100850375825,106.44275268964327,0.012107769676214242,,1.0,0.5,0.25,465.2,1.0,14.889549923061772
160,VehId_0010,30.475951066711627,diverged,,-1.1493791969800529,58.7997842099917,-0.021815574016400104,,0.0,0.39999999999997726,0.25,546.9,0.5930232559464576,14.435246019208694
161,VehId_0010,15.958002412600644,diverged,,-4.429559068678764,16.885964522082364,0.6530435234804982,,0.0,0.8000000000000114,0.25,371.8,0.6449688362213027,1.50918968639904
162,VehId_0010,16.805206261416178,recovered,,-0.3279190993637356,57.024672819301124,0.004432451024839713,,0.38333333333333336,0.3999999999999986,0.25,466.7,0.6803231623774705,13.928679412127806
163,VehId_0010,34.571713051049585,diverged,,0.3081278086400647,27.289485129584985,0.021216419421245244,,0.0,0.40000000000009095,0.25,1134.4,0.6168952493966027,7.528985759944131
164,VehId_0010,6.357325844762833,diverged,,1.3253271145425667,76.85668026383124,0.02321126676133287,,0.5685785536159601,0.40000000000000036,0.25,420.5,0.5713401246999266,14.937819573818901
165,VehId_0455,31.745630828996752,diverged,,-0.35823700689579774,30.06314833606715,-0.02468186182909443,,0.1829652996845426,0.3000000000000007,0.25,287.8,0.7403576773214208,10.142817809700853
166,VehId_0455,37.277653466039276,diverged,,-0.585295644885653,43.30029873874556,0.07333466213962037,,0.0,0.39999999999997726,0.25,332.0,0.6099865568503821,10.92349319103707
167,VehId_0455,41.24695672451765,diverged,,1.129453714301265,37.35445939249907,-0.046253348312927774,0.3461360999633241,0.1550632911392405,0.5,0.25,2841.6,0.5903287894272466,8.364625846918816
168,VehId_0455,3.2364992452540284,converged,0.0,-0.15253125888659813,36.18312435213746,0.00933996877268751,,0.0,0.30000000000001137,0.25,180.6,0.8511045097881363,14.71657174260618
169,VehId_0455,20.45630013352693,diverged,,-0.5136810660423512,42.57427685922427,-0.003602962985358167,,0.0,0.39999999999998437,0.25,344.4,0.7648590831907022,14.828929018118977
170,VehId_0455,26.239444062731692,diverged,,-1.4117813441555713,57.1411850359506,-0.06703822145226229,,0.0,0.4000000000000057,0.25,149.0,0.6489819343612957,14.60481745708532
171,VehId_0455,11.182012380583894,diverged,,0.6277504148149706,63.291953017402165,-0.029478526081917464,,0.0,0.3999999999999986,0.25,231.5,1.0,14.903414965082895
172,VehId_0455,33.197506108893506,diverged,,-0.48571124359678364,36.820813476150356,0.0687736330068887,,0.0,0.6000000000000085,0.25,462.0,0.5659271143711909,8.523452228409997
173,VehId_0455,19.853382880657293,diverged,,-3.3379875845372347,52.345486220906224,0.028860559465670642,,0.0,0.4000000000000057,0.25,350.6,0.6081869166361848,15.064775316536812
174,VehId_0455,28.714022381589206,diverged,,0.2887167419129626,67.10801767344488,0.0012952397804103643,,0.38064516129032255,0.30000000000001137,0.25,605.8,0.5827621689193391,14.703189159535492
175,VehId_0455,11.428300544461479,converged,152.0,-4.254351222537192,81.82166155923551,-0.0101882343537763,,1.0,0.5,0.25,338.5,0.5507820713634556,13.159264523396539
176,VehId_0455,22.857121481046548,diverged,,0.7516891213582925,29.650297168817357,0.00815493335253992,,0.20860927152317882,0.5,0.25,366.8,0.8608176542793275,3.556342912597966
177,VehId_0455,36.71799897671661,diverged,,0.47436003433887747,60.02264404925017,0.006371927457956229,,0.4567901234567901,0.39999999999997726,0.25,1726.8,0.5269501314894995,12.786472235781218
178,VehId_0455,22.13719010182648,diverged,,-0.23525745593436637,45.69212092251736,0.0032006901333801884,,1.0,0.3999999999999915,0.25,329.8,0.5830470436089344,15.082726232936905
179,VehId_0455,5.572944409406768,recovered,,0.10128764828523841,63.20892551039327,-0.01390082595352128,,0.4641025641025641,0.30000000000001137,0.25,576.9,0.6292777841076034,14.224874511491505
180,VehId_0455,11.802557769522272,diverged,,-3.213996555996801,56.19043298703968,-0.023236832447247547,,0.0,0.39999999999997726,0.25,966.2,0.6330553609208782,17.601636886324027
181,VehId_0455,53.25459464301869,diverged,,0.7352192003052164,56.36115615362823,-0.02576152579128161,0.328909374478385,0.0,0.39999999999997726,0.25,1029.5,0.5813693836928888,19.297186124959424
182,VehId_0455,14.107882306384347,diverged,,-0.052165566329493714,62.56544771016284,-0.005461008472191491,,0.36992840095465396,0.5,0.25,521.0,0.8975949305074967,14.598217023338352
183,VehId_0455,1.2102512769718206,converged,0.0,0.7599986586511257,57.53225122412754,-0.015281438311201923,,1.0,0.30000000000001137,0.25,160.4,1.0,14.931137150586995
184,VehId_0455,4.839600781632701,recovered,,0.7978486060063799,92.8509849546163,-0.004716572544914449,,0.0,0.30000000000001137,0.25,181.9,1.0,14.890290265493034
185,VehId_0455,0.690812051981221,converged,0.0,0.6404277058719765,53.32780754841567,0.00011541701987967019,,0.9965095986038395,0.4000000000000039,0.25,288.7,1.0,14.939187152545026
186,VehId_0455,21.129310168148972,diverged,,-0.5790996693409884,38.84912055105622,-0.016655653161942285,,0.01485148514851485,0.4000000000000057,0.25,449.5,0.5768197905723527,14.947394877334322
187,VehId_0455,24.04333605703754,diverged,,-0.5176511464580641,34.07858609942692,-0.0023363997261079323,,0.8226299694189603,0.5,0.25,583.3,0.5615818605992913,8.048867505167802
188,VehId_0455,26.32519997831677,diverged,,-0.21847663096202602,34.79147424058577,-0.02609818937939149,,0.9391143911439115,0.4000000000000057,0.25,298.3,0.7992442552373044,7.591119994034675
189,VehId_0455,29.144594763624443,diverged,,-1.7794084733404525,79.57816271598591,-0.03698140939105841,,0.0,0.30000000000001137,0.25,313.9,0.5674229705680229,13.519726881458887
190,VehId_0455,72.96052843054593,diverged,,2.237412091197949,65.82788953352524,-0.0360535849072028,,0.4649122807017544,0.3999999999999915,0.25,920.2,0.5701669003011753,14.31242245313618
191,VehId_0455,20.16098387415246,diverged,,-0.08144969207079308,71.20645872875346,-0.029008350045735876,,0.1611842105263158,0.5,0.25,1282.6,0.5806732567301445,14.881005307741322
192,VehId_0455,27.22559229975184,diverged,,0.8782822296502294,15.50241182726881,0.08347488574363976,,1.0,0.3999999999999986,0.25,215.6,0.841311112578013,3.318112708669355
193,VehId_0455,30.74330317256425,diverged,,0.22878891640765495,44.679642328839684,-0.006754620157602514,,0.5816876122082585,0.399999999999995,0.25,291.1,0.706641481760561,12.157998087362827
194,VehId_0455,38.90896521002721,diverged,,-1.361715875145908,51.2208981915326,0.0006502135074050451,,0.0,0.39999999999997726,0.25,375.6,0.562168757888818,10.325203803594407
195,VehId_0455,20.99102966753733,diverged,,-1.9551951876132745,84.42945003102531,-0.031455245050261774,,0.0,0.39999999999997726,0.25,386.6,1.0,14.917374922034401
196,VehId_0455,43.124364435957354,diverged,,-0.12816159205498873,53.82238029652111,-0.017458307374439666,0.6155320195279709,0.10457516339869281,0.4000000000000057,0.25,2455.3,0.593676822092628,14.537482455758791
197,VehId_0455,1.0530079800766023,converged,0.1,-4.088891719533231,52.01376102562155,-0.011788747464612753,,0.890625,0.7999999999999545,0.25,1202.7,0.6834654545944568,12.731533062967301
198,VehId_0455,20.35978395588949,diverged,,0.03955760508582761,83.72880692757322,0.03175760992456931,,0.0,0.40000000000000036,0.25,431.0,0.6248751636232414,10.735907310139059
199,VehId_0455,22.175288022025654,diverged,,0.07734991301886406,46.83327149174807,-0.011072390495400874,,0.24013157894736842,0.40000000000009095,0.25,2015.7,0.5280982951454609,14.771787932948747
200,VehId_0455,15.9477932268619,converged,677.2,-1.6627985338529165,33.002460368180124,-0.04607068599289376,,0.34355828220858897,0.30000000000001137,0.25,748.5,0.6609165036119242,6.844008580033761
201,VehId_0455,23.533266171136514,diverged,,-1.7172518370441632,38.614287627079804,-0.0005852870318252803,,0.1,0.39999999999997726,0.25,1254.8,0.56909928852886,8.709965699606025
202,VehId_0455,32.06937762525624,diverged,,-0.05601683911509986,55.47983890059344,-0.016782896928164,,0.0,0.30000000000001137,0.25,294.2,0.6257038413595136,12.55153583666642
203,VehId_0455,5.953643790960469,recovered,,0.44751453774569766,80.45523897125793,0.02918819661266754,,0.0,0.5999999999999943,0.25,344.8,1.0,14.929979326241824
204,VehId_0455,25.302839282462173,diverged,,-0.5984817519728102,83.46515525976562,0.017381455586573707,,0.0,0.400000000000003,0.25,131.1,0.6278210873456287,14.778707296491593
205,VehId_0455,77.72205180485265,diverged,,1.6967908936536462,62.683804112026955,-0.014382849531765067,,0.21019108280254778,0.30000000000001137,0.25,958.5,0.5715960097951864,14.319859741644906
206,VehId_0455,25.80407297147947,diverged,,0.44258178245741037,21.496522803949578,-0.0320451968982064,,0.27507163323782235,0.5,0.25,402.4,1.0,3.8226420928346423
207,VehId_0455,34.65279155733104,diverged,,-1.7061413344779754,20.572763768186455,0.13019544970065638,,0.506578947368421,0.30000000000001137,0.25,299.2,0.5831538904090641,2.0973307553689033
208,VehId_0455,30.31160653178076,diverged,,0.7721486033103789,72.16967959397208,-0.00260509648111728,,0.5121212121212121,0.4000000000000057,0.25,409.1,0.8471491247087042,13.87040791082978
209,VehId_0455,5.327530106031969,recovered,,0.9456781022873423,63.13288445848278,-0.012175366993321798,,0.0,0.6999999999999993,0.25,205.8,1.0,14.947307221130616
210,VehId_0455,6.924980337877996,recovered,,0.9966272668840337,47.501834902012085,0.008796112573750773,,0.0,0.3999999999999986,0.25,299.4,1.0,14.93385763308967
211,VehId_0455,60.35832186541039,diverged,,1.6301819550248708,78.67260486863636,-0.010121006214268223,,0.20710059171597633,0.39999999999997726,0.25,740.7,0.5701708682091002,14.864203518950758
212,VehId_0455,24.590216816975495,diverged,,-0.8979493210006092,43.39643981071601,0.007873254178777446,,0.24172185430463577,0.30000000000001137,0.25,606.1,0.5394603306953638,8.943814094721617
213,VehId_0455,56.841042930982425,diverged,,0.6749359389023772,18.749235461837934,0.11858201941835587,,0.0,0.4000000000000057,0.25,174.0,0.5850572377620589,1.5137363564582171
214,VehId_0455,23.813265781567015,diverged,,0.5414677854186994,21.543098517569817,0.0830498542848629,,0.803448275862069,0.39999999999997726,0.25,289.7,0.7583687736653186,3.9448415508875265
215,VehId_0455,15.513962007166187,diverged,,0.8048954536870895,98.30834770550284,-0.012431157585550738,,0.48717948717948717,0.39999999999997726,0.25,435.3,1.0,14.799991030031821
216,VehId_0455,1.1570234312876895,converged,0.0,1.606044032936752,49.09442841682834,-0.007770675887237786,,1.0,0.4000000000000341,0.25,420.9,1.0,14.91821783621616
217,VehId_0455,25.17407902777774,diverged,,1.3014445433845998,20.044413462562076,0.10144099002288812,,0.0,0.5,0.25,131.4,1.0,1.5039757099542013
218,VehId_0455,38.511473525347945,diverged,,-2.6751282304587405,67.63764049023342,0.0393693126718128,,0.0,0.30000000000001137,0.25,207.5,0.563767133069538,12.629876542524839
219,VehId_0455,21.21212248363425,diverged,,0.46005108371417597,70.90005451927631,-0.0008494955103281671,,1.0,0.3000000000000007,0.25,227.4,0.6425451702453999,14.181225875942417
220,VehId_0455,29.931723377095764,diverged,,0.9940421991660954,10.962296278043121,0.0012722645847782189,,1.0,1.0,0.25,528.7,0.7979110519731331,6.828650432062476
221,VehId_0455,28.251844893548867,diverged,,-2.344972094357285,126.31665931463127,-0.0020663064311051515,,0.0,0.5,0.25,1618.9,0.6210323218077104,19.17353453122013
222,VehId_0455,0.40400242032530653,converged,0.0,1.9217013978399133,62.09694162413957,-0.02328346585957728,,1.0,0.3999999999999986,0.25,384.9,1.0,14.904830080578328
223,VehId_0455,61.365603140694134,diverged,,0.7840978818812914,71.64863788028246,-0.01767982351066402,0.7859135875955839,0.30618892508143325,0.40000000000009095,0.25,1902.8,0.5963996314255547,14.766777750924238
224,VehId_0455,42.813739367500496,diverged,,1.5153703520315358,75.5028175761136,-0.016961222320145578,,0.0,0.5,0.25,911.2,0.5701708849400743,15.91377095521435
225,VehId_0455,23.034017519904097,diverged,,-0.44721468131431924,60.833373174049235,0.0025343479009719153,,0.0,0.39999999999997726,0.25,1118.5,0.5403129848711766,14.3091624992762
226,VehId_0455,22.44458839792497,diverged,,-2.704282122392999,64.32666359842811,-0.018947566423835938,,0.0,0.3000000000000682,0.25,579.5,0.6251975926756071,15.591161014798923
227,VehId_0455,73.6316693483823,diverged,,3.30391780689035,62.77528836043396,-0.016838881910335977,,0.18125,0.5,0.25,1997.9,0.5701754387442906,14.99681466951751
228,VehId_0455,39.91427012275432,diverged,,0.1786797982551606,48.485650768351825,0.010815339573895353,,0.0,0.3000000000000007,0.25,163.3,0.6564674790126491,7.167778067630958
229,VehId_0455,59.49861894635584,diverged,,1.627670156396957,58.61897221016295,-0.010442073736898651,,0.40189873417721517,0.39999999999997726,0.25,1488.8,0.5701704443811559,14.609567055071974
230,VehId_0455,6.966719862009732,diverged,,1.964547240683577,116.25708129821454,0.005487729563423462,,0.32,0.3000000000000005,0.25,166.6,0.6686190849889022,13.705323329750907
231,VehId_0455,53.000564302174816,diverged,,0.9962606292571194,83.20238365120275,-0.022772349887033517,,0.15128205128205127,0.39999999999997726,0.25,615.4,0.5713721540733788,15.082347512425125
232,VehId_0455,4.5652950753951655,recovered,,1.4661449050644233,57.361655456770855,0.017485929735448297,,0.0,0.3999999999999986,0.25,586.8,0.7093451668479314,13.009681605807154
233,VehId_0455,30.954835601866403,diverged,,0.15324810319933674,73.89817039681488,-0.027632278450684864,,0.308411214953271,0.5,0.25,1165.5,0.5503254202713366,14.886535602714387
234,VehId_0455,12.825714184516404,diverged,,-1.9024464588456511,38.93058857914464,0.010626537397333926,,0.0,0.4000000000000057,0.25,669.0,0.5598130974213785,8.643260371756378
235,VehId_0455,35.22149050601192,diverged,,0.6792929838779814,135.187756470328,-0.012216334153372792,,0.21451104100946372,0.30000000000001137,0.25,840.3,0.6062864514031142,28.183575022317534
236,VehId_0455,35.80786301000515,diverged,,0.4719848262121372,56.29775194794078,-0.018741249751977298,,0.0,0.30000000000001137,0.25,187.7,0.5923653455875617,9.909755994729757
237,VehId_0455,15.709715318341738,diverged,,-2.6401161442971643,129.4247321329381,-0.03226847835163252,,0.0,0.30000000000001137,0.25,175.0,0.6728802959942706,17.24136529367499
238,VehId_0455,24.817618817341764,diverged,,0.5190671400186821,18.115818797247385,-0.01984290461980916,,0.08945686900958466,0.3999999999999986,0.25,532.4,1.0,3.870902925418521
239,VehId_0455,38.050725649565145,diverged,,-1.598759145792176,46.060852174440704,0.00553130547061669,,0.1715210355987055,0.40000000000009095,0.25,2243.4,0.6066490445253958,9.169313981344866
240,VehId_0455,23.062075949020727,diverged,,-0.6368879702816381,92.25757663969205,0.04386703740564288,,0.0,0.30000000000001137,0.25,328.7,0.5520323533210084,19.64715494353843
241,VehId_0455,10.288583356197154,recovered,,-0.5121487569637928,57.30649082114442,-0.028165041848874913,,0.0,0.4000000000000057,0.25,137.2,0.6298111715888264,10.496727798791849
242,VehId_0455,44.757319842607934,diverged,,0.08902469830486623,61.32809404667421,0.031286575682005234,,0.0,0.39999999999997726,0.25,802.8,0.6284459767928721,14.446049756115745
243,VehId_0455,52.686157155264915,diverged,,1.3257765354410043,59.62327946428945,0.037940397716933034,,0.0,0.2999999999999998,0.25,124.9,0.5895930039623192,10.834561092163327
244,VehId_0455,26.255921414467633,diverged,,-1.980295025768884,46.14672853855296,0.007569084861627458,,0.0,0.40000000000000013,0.25,565.0,0.5866943842962871,11.247772491598111
245,VehId_0455,29.72653781627458,diverged,,0.3237615464275778,17.205506581271706,-0.28681471980221557,,0.8328445747800587,0.4000000000000057,0.25,408.1,0.6140472851448784,1.5326866511413562
246,VehId_0455,10.608571004559922,recovered,,-3.4817803510706047,84.95741096931145,-0.013714264176651903,,1.0,0.30000000000001137,0.25,340.6,0.5976580321207313,12.888801602064685
247,VehId_0455,15.543495715335249,diverged,,-2.522844597121025,46.1093024483266,-0.07422378812010495,,0.1607717041800643,0.30000000000001137,0.25,429.8,0.6494334736071387,13.049100929236953
248,VehId_0455,28.836744185368456,diverged,,-2.5364388863241403,46.730287596063974,-0.03245682706593493,,0.0,0.40000000000000124,0.25,1086.9,0.6534914455249619,11.49333049024964
249,VehId_0455,17.711725723501115,recovered,,-2.9906165796638047,68.63103373191053,-0.04121358751033138,,0.0,0.30000000000001137,0.25,562.8,0.5615633918805614,13.44800974952474
250,VehId_0455,0.4209980261518903,converged,0.0,-2.989178006096777,59.90659887462978,-0.041294068348926655,,1.0,0.30000000000001137,0.25,589.7,0.7101138386384265,13.022944166328061
251,VehId_0455,9.889462785768973,recovered,,-1.3687179504222324,103.13277804102238,-0.01875624966979253,,1.0,0.30000000000001137,0.25,460.8,0.669322472497286,19.921695731168416
252,VehId_0455,60.14077200061055,diverged,,2.6897710106077235,134.28722960134598,-0.0034080386905679582,,0.0,0.39999999999997726,0.25,559.8,0.5788272025391352,25.345894963443246
253,VehId_0455,27.942170466707584,diverged,,0.09045254848829301,82.2053402868364,0.0026309312102692013,,0.0297029702970297,0.30000000000001137,0.25,1551.3,0.579342154547821,11.77173417849958
254,VehId_0455,24.924214784940617,diverged,,-1.599064179276435,93.99034863693772,0.020648059444384692,,0.0,0.30000000000000426,0.25,215.6,0.5435191695652729,16.922347524381706
255,VehId_0455,15.485824534920747,diverged,,0.2918129868641257,76.50939304186926,-0.0025840953872213013,,0.35096153846153844,0.30000000000001137,0.25,419.0,0.788320380450849,13.973809355539352
256,VehId_0455,11.313046874658411,converged,1349.5,0.5772651298557206,51.82144293905079,0.01993067501298479,,0.07213114754098361,0.49999999999999645,0.25,1499.2,0.5509133499049412,12.878232784983222
257,VehId_0455,1.1390661209977644,converged,0.0,1.1426788117433777,64.22236183621982,0.001894022444640634,,1.0,0.3999999999999986,0.25,273.3,1.0,14.902659068173243
258,VehId_0455,26.737709298554396,diverged,,0.43689516752877733,13.27915191091055,-0.018250609064363814,,0.9754601226993865,0.30000000000001137,0.25,702.4,0.8324773688962359,3.10985392781054
259,VehId_0455,15.811983394832252,recovered,,0.4581994536924535,57.693888551823896,-0.012593070034756643,,0.0,0.30000000000001137,0.25,616.8,0.6542468136397028,14.759139272203253
260,VehId_0455,41.96458518552253,diverged,,-0.3987108179049865,34.64403043089464,0.04383905673858897,,0.0,0.39999999999997726,0.25,420.9,0.6075034471912174,9.578853264632341
261,VehId_0455,2.2925620010458143,converged,0.0,1.55252451458969,59.658586814953594,0.0006385114446611106,,0.08115183246073299,0.39999999999997726,0.25,643.7,0.8283997558242242,14.479525808497058
262,VehId_0455,24.86311207402028,diverged,,1.3004567840006223,12.813622182676482,0.07659299400894708,,0.0,0.5,0.25,387.8,1.0,1.505141859729091
263,VehId_0455,20.431274513033408,diverged,,-1.7846071176536182,79.49018801265996,-0.029510268723237403,,0.0,0.30000000000001137,0.25,136.5,1.0,14.951134114793216
264,VehId_0455,6.442251657591465,converged,131.7,-2.261971967767502,85.57861887729638,0.02625362716206375,,0.0,0.2999999999999998,0.25,167.6,0.5603036501881766,13.934075679971029
265,VehId_0455,8.37261722895942,converged,318.3,0.9559478035920292,79.16143636433183,0.005691940205042535,,0.0345821325648415,0.30000000000001137,0.25,355.1,0.5543873394264417,14.7418216669176
266,VehId_0455,21.104818866294078,diverged,,-0.5217353331276874,91.4400803400457,0.015507713752701251,0.6352618908747784,0.019801980198019802,0.30000000000001137,0.25,1521.8,0.5329648270090604,12.26405017891037
267,VehId_0455,38.74060069250652,diverged,,0.010955560094711778,26.79252617942112,0.14261861936330114,,0.0,0.3999999999999915,0.25,218.7,0.6004103867066972,8.252945531021801
268,VehId_0455,44.54000152892678,diverged,,1.269291710407095,22.58483437416065,-0.308281093871298,,0.0,0.30000000000001137,0.25,611.8,0.5980274906171799,3.3634673134980333
269,VehId_0455,10.862377674836091,diverged,,1.8589379160042008,69.31175138665652,-0.02112331158977182,,0.0,0.400000000000003,0.25,291.0,1.0,14.918147855841509
270,VehId_0455,25.12554457884161,diverged,,1.4973516134004796,19.725898535341408,0.04939850844274981,,0.0,0.30000000000001137,0.25,254.3,1.0,2.239718600656942
271,VehId_0455,28.958411015021497,diverged,,0.3316964611821687,17.365546065319425,0.163268707254364,,1.0,0.39999999999997726,0.25,483.7,0.5838360566500129,2.722530001238028
272,VehId_0455,7.207307535098064,converged,903.6,0.8350398172182936,66.13817583285085,-0.0161366266023761,,0.14016172506738545,0.40000000000006253,0.25,974.5,0.5548401191001926,15.011633488922424
273,VehId_0455,25.158213133852836,diverged,,0.5067370670240553,79.06733304802458,-0.0008179274219568623,,0.25688073394495414,0.30000000000001137,0.25,440.7,1.0,14.536705850542946
274,VehId_0455,20.17200811413162,diverged,,0.6285879000934644,71.69801593879338,0.03101510760615942,,1.0,0.30000000000001137,0.25,211.4,0.5723911392683281,17.054003749338435
275,VehId_0455,3.6128014938558106,converged,147.0,1.8312175545067555,44.116747969920254,0.032061966684170586,,1.0,0.4000000000000057,0.25,348.4,0.8028078464813566,14.359485704014647
276,VehId_0455,40.450447739281145,diverged,,-1.3742917071958436,58.24267412131498,0.012219218343288795,,0.0,0.4000000000000057,0.25,429.0,0.5711371525156191,17.203644021694753
277,VehId_0455,29.681371512172277,diverged,,-0.13379740026986922,42.84163527227709,0.04758930065806164,,0.0,0.4000000000000057,0.25,296.8,0.5603625394782663,10.393819744850553
278,VehId_0455,5.318580254702003,recovered,,1.3071545560926945,88.08662636182989,-0.04159525703217862,,0.0,0.5,0.25,534.8,1.0,14.824721205855639
279,VehId_0455,61.504775551320876,diverged,,2.2455574873055246,64.7407290339526,-0.001656844879348881,,0.0,0.3000000000000682,0.25,768.2,0.560604172706323,11.093287425911903
280,VehId_0455,28.82572605103806,diverged,,0.4540362367774738,32.004973609191666,0.05997369957524183,,0.0,0.3999999999999986,0.25,269.8,0.6560787404522556,6.12629215001962
281,VehId_0455,18.32488815208735,diverged,,1.1258069314381671,71.51882652564933,-0.014898062275834435,,0.0,0.3999999999999915,0.25,153.8,1.0,14.958169283223674
282,VehId_0455,18.035489512908992,diverged,,-1.5016510080822567,64.704281909591,0.04893237662188282,,1.0,0.3000000000000007,0.25,272.2,0.5438884718634835,8.915871889018687
283,VehId_0455,44.3459300187432,diverged,,0.01855405244344577,36.68786235714132,-0.017084620191621366,,0.0,0.39999999999997726,0.25,1951.1,0.6247256977874983,8.290043636422645
284,VehId_0455,0.1855480935690474,converged,0.0,3.9901495509691447,44.83077642837683,-0.19533308073939332,,1.0,0.6000000000000085,0.25,140.5,1.0,14.94910802218254
285,VehId_0455,17.266270770003597,recovered,,0.5046370388627641,58.20951041145562,0.0187563501463537,,0.003257328990228013,0.4000000000000341,0.25,1004.7,0.5697784552587511,12.975746276783548
286,VehId_0455,54.907210150047405,diverged,,0.3440051603241076,35.45990772876421,-0.028894665557628783,,0.0,0.30000000000001137,0.25,432.3,0.5642724694125694,9.174194403269512
287,VehId_0455,30.42659591332228,diverged,,0.6632286946280241,25.15142985502595,0.1550059100150137,,0.0,0.30000000000001137,0.25,227.8,0.6733522264672693,6.828741856377384
288,VehId_0455,16.48544442013237,diverged,,-1.9674797328819493,53.817315393233514,0.06936329188069654,,0.0,0.30000000000001137,0.25,278.9,0.5693660520949099,13.015626950759218
289,VehId_0455,38.35474576061022,diverged,,-0.2637748555313377,40.78395405239451,-0.6674676724701153,,0.0,0.3999999999999986,0.25,170.4,0.6050945146889175,3.2320890672485603
290,VehId_0455,34.48171568107065,diverged,,-3.2320021766499987,59.145609117453816,-0.03131959407518172,,0.0,0.3999999999999915,0.25,136.8,0.6239294717082681,13.534262162073205
291,VehId_0455,72.05750962659909,diverged,,2.2208373171654743,63.06891987685305,-0.008825878290441687,,0.0,0.30000000000001137,0.25,702.1,0.5701704509926253,14.811081670733897
292,VehId_0455,19.56167052268738,diverged,,1.1729907376930004,70.39654992227602,-0.01815051743869999,,0.0,0.39999999999997726,0.25,353.0,1.0,14.901036013916094
293,VehId_0455,20.18217646185649,diverged,,0.7276390844754613,7.9648856143269064,0.28347489166244294,,0.0,0.30000000000001137,0.25,401.9,1.0,1.6188894901948085
294,VehId_0455,22.838379695135448,diverged,,1.353807696156846,14.89869472727939,0.13224820161605388,,0.0,0.5,0.25,287.7,1.0,1.505198235268871
